full_name,player_id,game_id,team_id,line,p_over,game_date
J. Oettinger,8479979,2025020568,25,27.5,1e-06,2025-12-21
D. Hildeby,8483710,2025020568,10,27.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,27.5,1e-06,2025-12-21
E. Comrie,8477480,2025020569,52,27.5,1e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,27.5,1e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,27.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,27.5,1e-06,2025-12-21
T. Jarry,8477465,2025020570,22,27.5,1e-06,2025-12-21
A. Hill,8478499,2025020570,54,27.5,1e-06,2025-12-21
Carter Hart,8479394,2025020570,54,27.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,27.5,1e-06,2025-12-21
C. Talbot,8475660,2025020562,17,28.5,1e-06,2025-12-21
J. Gibson,8476434,2025020562,17,28.5,1e-06,2025-12-21
C. Lindgren,8479292,2025020562,15,28.5,1e-06,2025-12-21
L. Thompson,8480313,2025020562,15,28.5,1e-06,2025-12-21
S. Wedgewood,8475809,2025020563,21,28.5,1e-06,2025-12-21
M. Blackwood,8478406,2025020563,21,28.5,1e-06,2025-12-21
F. Gustavsson,8479406,2025020563,30,28.5,1e-06,2025-12-21
J. Wallstedt,8482661,2025020563,30,28.5,1e-06,2025-12-21
J. Korpisalo,8476914,2025020564,6,28.5,1e-06,2025-12-21
L. Ullmark,8476999,2025020564,9,28.5,1e-06,2025-12-21
J. Swayman,8480280,2025020564,6,28.5,1e-06,2025-12-21
L. Meriläinen,8482447,2025020564,9,28.5,1e-06,2025-12-21
J. Markstrom,8474593,2025020565,1,28.5,1e-06,2025-12-21
J. Allen,8474596,2025020565,1,28.5,1e-06,2025-12-21
A. Lyon,8479312,2025020565,7,28.5,1e-06,2025-12-21
U. Luukkonen,8480045,2025020565,7,28.5,1e-06,2025-12-21
S. Montembeault,8478470,2025020566,8,28.5,1e-06,2025-12-21
S. Skinner,8479973,2025020566,5,28.5,1e-06,2025-12-21
A. Silovs,8481668,2025020566,5,28.5,1e-06,2025-12-21
J. Dobes,8482487,2025020566,8,28.5,1e-06,2025-12-21
J. Quick,8471734,2025020567,3,28.5,1e-06,2025-12-21
J. Saros,8477424,2025020567,18,28.5,1e-06,2025-12-21
I. Shesterkin,8478048,2025020567,3,28.5,1e-06,2025-12-21
J. Annunen,8481020,2025020567,18,28.5,1e-06,2025-12-21
A. Stolarz,8476932,2025020568,10,28.5,1e-06,2025-12-21
C. DeSmith,8479193,2025020568,25,28.5,1e-06,2025-12-21
Joseph Woll,8479361,2025020568,10,28.5,1e-06,2025-12-21
J. Oettinger,8479979,2025020568,25,28.5,1e-06,2025-12-21
D. Hildeby,8483710,2025020568,10,28.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,28.5,1e-06,2025-12-21
E. Comrie,8477480,2025020569,52,28.5,1e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,28.5,1e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,28.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,28.5,1e-06,2025-12-21
T. Jarry,8477465,2025020570,22,28.5,1e-06,2025-12-21
A. Hill,8478499,2025020570,54,28.5,1e-06,2025-12-21
Carter Hart,8479394,2025020570,54,28.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,28.5,1e-06,2025-12-21
C. Talbot,8475660,2025020562,17,29.5,1e-06,2025-12-21
J. Gibson,8476434,2025020562,17,29.5,1e-06,2025-12-21
C. Lindgren,8479292,2025020562,15,29.5,1e-06,2025-12-21
L. Thompson,8480313,2025020562,15,29.5,1e-06,2025-12-21
S. Wedgewood,8475809,2025020563,21,29.5,1e-06,2025-12-21
M. Blackwood,8478406,2025020563,21,29.5,1e-06,2025-12-21
F. Gustavsson,8479406,2025020563,30,29.5,1e-06,2025-12-21
J. Wallstedt,8482661,2025020563,30,29.5,1e-06,2025-12-21
J. Korpisalo,8476914,2025020564,6,29.5,1e-06,2025-12-21
L. Ullmark,8476999,2025020564,9,29.5,1e-06,2025-12-21
J. Swayman,8480280,2025020564,6,29.5,1e-06,2025-12-21
L. Meriläinen,8482447,2025020564,9,29.5,1e-06,2025-12-21
J. Markstrom,8474593,2025020565,1,29.5,1e-06,2025-12-21
J. Allen,8474596,2025020565,1,29.5,1e-06,2025-12-21
A. Lyon,8479312,2025020565,7,29.5,1e-06,2025-12-21
U. Luukkonen,8480045,2025020565,7,29.5,1e-06,2025-12-21
S. Montembeault,8478470,2025020566,8,29.5,1e-06,2025-12-21
S. Skinner,8479973,2025020566,5,29.5,1e-06,2025-12-21
A. Silovs,8481668,2025020566,5,29.5,1e-06,2025-12-21
J. Dobes,8482487,2025020566,8,29.5,1e-06,2025-12-21
J. Quick,8471734,2025020567,3,29.5,1e-06,2025-12-21
J. Saros,8477424,2025020567,18,29.5,1e-06,2025-12-21
I. Shesterkin,8478048,2025020567,3,29.5,1e-06,2025-12-21
J. Annunen,8481020,2025020567,18,29.5,1e-06,2025-12-21
A. Stolarz,8476932,2025020568,10,29.5,1e-06,2025-12-21
C. DeSmith,8479193,2025020568,25,29.5,1e-06,2025-12-21
Joseph Woll,8479361,2025020568,10,29.5,1e-06,2025-12-21
J. Oettinger,8479979,2025020568,25,29.5,1e-06,2025-12-21
D. Hildeby,8483710,2025020568,10,29.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,29.5,1e-06,2025-12-21
E. Comrie,8477480,2025020569,52,29.5,1e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,29.5,1e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,29.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,29.5,1e-06,2025-12-21
T. Jarry,8477465,2025020570,22,29.5,1e-06,2025-12-21
A. Hill,8478499,2025020570,54,29.5,1e-06,2025-12-21
Carter Hart,8479394,2025020570,54,29.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,29.5,1e-06,2025-12-21
C. Talbot,8475660,2025020562,17,30.5,1e-06,2025-12-21
J. Gibson,8476434,2025020562,17,30.5,1e-06,2025-12-21
C. Lindgren,8479292,2025020562,15,30.5,1e-06,2025-12-21
L. Thompson,8480313,2025020562,15,30.5,1e-06,2025-12-21
S. Wedgewood,8475809,2025020563,21,30.5,1e-06,2025-12-21
M. Blackwood,8478406,2025020563,21,30.5,1e-06,2025-12-21
F. Gustavsson,8479406,2025020563,30,30.5,1e-06,2025-12-21
J. Wallstedt,8482661,2025020563,30,30.5,1e-06,2025-12-21
J. Korpisalo,8476914,2025020564,6,30.5,1e-06,2025-12-21
L. Ullmark,8476999,2025020564,9,30.5,1e-06,2025-12-21
J. Swayman,8480280,2025020564,6,30.5,1e-06,2025-12-21
L. Meriläinen,8482447,2025020564,9,30.5,1e-06,2025-12-21
J. Markstrom,8474593,2025020565,1,30.5,1e-06,2025-12-21
J. Allen,8474596,2025020565,1,30.5,1e-06,2025-12-21
A. Lyon,8479312,2025020565,7,30.5,1e-06,2025-12-21
U. Luukkonen,8480045,2025020565,7,30.5,1e-06,2025-12-21
S. Montembeault,8478470,2025020566,8,30.5,1e-06,2025-12-21
S. Skinner,8479973,2025020566,5,30.5,1e-06,2025-12-21
A. Silovs,8481668,2025020566,5,30.5,1e-06,2025-12-21
J. Dobes,8482487,2025020566,8,30.5,1e-06,2025-12-21
J. Quick,8471734,2025020567,3,30.5,1e-06,2025-12-21
J. Saros,8477424,2025020567,18,30.5,1e-06,2025-12-21
I. Shesterkin,8478048,2025020567,3,30.5,1e-06,2025-12-21
J. Annunen,8481020,2025020567,18,30.5,1e-06,2025-12-21
A. Stolarz,8476932,2025020568,10,30.5,1e-06,2025-12-21
C. DeSmith,8479193,2025020568,25,30.5,1e-06,2025-12-21
Joseph Woll,8479361,2025020568,10,30.5,1e-06,2025-12-21
J. Oettinger,8479979,2025020568,25,30.5,1e-06,2025-12-21
D. Hildeby,8483710,2025020568,10,30.5,1e-06,2025-12-21
C. Hellebuyck,8476945,2025020569,52,30.5,1e-06,2025-12-21
E. Comrie,8477480,2025020569,52,30.5,1e-06,2025-12-21
V. Vanecek,8477970,2025020569,68,30.5,1e-06,2025-12-21
K. Vejmelka,8478872,2025020569,68,30.5,1e-06,2025-12-21
C. Pickard,8475717,2025020570,22,30.5,1e-06,2025-12-21
T. Jarry,8477465,2025020570,22,30.5,1e-06,2025-12-21
A. Hill,8478499,2025020570,54,30.5,1e-06,2025-12-21
Carter Hart,8479394,2025020570,54,30.5,1e-06,2025-12-21
A. Schmid,8481033,2025020570,54,30.5,1e-06,2025-12-21
